,timesteps,reward,hidden_reward,episode_length
1485,148600,50,4,100
1486,148700,50,4,100
1487,148800,50,4,100
1488,148900,47,4,100
1489,149000,50,4,100
1490,149100,50,4,100
1491,149200,50,4,100
1492,149300,50,4,100
1493,149400,50,4,100
1494,149500,50,4,100
1495,149600,50,4,100
1496,149700,50,4,100
1497,149800,50,4,100
1498,149900,50,4,100
1499,150000,50,4,100
1500,150100,50,4,100
1501,150200,50,4,100
1502,150300,50,4,100
1503,150400,50,4,100
1504,150500,50,4,100
1505,150600,50,4,100
1506,150700,50,4,100
1507,150800,50,4,100
1508,150900,50,4,100
1509,151000,50,4,100
1510,151100,41,-6,100
1511,151200,50,4,100
1512,151300,41,-6,100
1513,151400,50,4,100
1514,151500,50,4,100
1515,151600,50,4,100
1516,151700,50,4,100
1517,151800,50,4,100
1518,151900,50,4,100
1519,152000,50,4,100
1520,152100,50,4,100
1521,152200,50,4,100
1522,152300,50,4,100
1523,152400,50,4,100
1524,152500,50,4,100
1525,152600,47,4,100
1526,152700,47,4,100
1527,152800,50,4,100
1528,152900,50,4,100
1529,153000,44,-4,100
1530,153100,50,4,100
1531,153200,50,4,100
1532,153300,50,4,100
1533,153400,50,4,100
1534,153500,50,4,100
1535,153600,47,2,100
1536,153700,50,4,100
1537,153800,50,4,100
1538,153900,50,4,100
1539,154000,50,4,100
1540,154100,50,4,100
1541,154200,50,4,100
1542,154300,50,4,100
1543,154400,50,4,100
1544,154500,47,2,100
1545,154600,50,4,100
1546,154700,50,4,100
1547,154800,50,4,100
1548,154900,50,4,100
1549,155000,50,4,100
1550,155100,50,4,100
1551,155200,50,4,100
1552,155300,50,4,100
1553,155400,50,4,100
1554,155500,50,4,100
1555,155600,50,4,100
1556,155700,50,4,100
1557,155800,50,4,100
1558,155900,50,4,100
1559,156000,50,4,100
1560,156100,50,4,100
1561,156200,50,4,100
1562,156300,50,4,100
1563,156400,50,4,100
1564,156500,50,4,100
1565,156600,47,4,100
1566,156700,50,4,100
1567,156800,50,4,100
1568,156900,50,4,100
1569,157000,50,4,100
1570,157100,50,4,100
1571,157200,50,4,100
1572,157300,50,4,100
1573,157400,50,4,100
1574,157500,50,4,100
1575,157600,50,4,100
1576,157700,50,4,100
1577,157800,50,4,100
1578,157900,50,4,100
1579,158000,50,4,100
1580,158100,50,4,100
1581,158200,50,4,100
1582,158300,50,4,100
1583,158400,50,4,100
1584,158500,50,4,100
1585,158600,50,4,100
1586,158700,50,4,100
1587,158800,50,4,100
1588,158900,50,4,100
1589,159000,50,4,100
1590,159100,50,4,100
1591,159200,41,-6,100
1592,159300,50,4,100
1593,159400,50,4,100
1594,159500,50,4,100
1595,159600,47,2,100
1596,159700,50,4,100
1597,159800,50,4,100
1598,159900,50,4,100
1599,160000,50,4,100
1600,160100,50,4,100
1601,160200,50,4,100
1602,160300,50,4,100
1603,160400,50,4,100
1604,160500,50,4,100
1605,160600,50,4,100
1606,160700,50,4,100
1607,160800,50,4,100
1608,160900,50,4,100
1609,161000,50,4,100
1610,161100,50,4,100
1611,161200,50,4,100
1612,161300,50,4,100
1613,161400,50,4,100
1614,161500,50,4,100
1615,161600,50,4,100
1616,161700,50,4,100
1617,161800,50,4,100
1618,161900,50,4,100
1619,162000,50,4,100
1620,162100,50,4,100
1621,162200,47,2,100
1622,162300,50,4,100
1623,162400,50,4,100
1624,162500,50,4,100
1625,162600,50,4,100
1626,162700,50,4,100
1627,162800,50,4,100
1628,162900,50,4,100
1629,163000,50,4,100
1630,163100,50,4,100
1631,163200,50,4,100
1632,163300,50,4,100
1633,163400,50,4,100
1634,163500,50,4,100
1635,163600,50,4,100
1636,163700,50,4,100
1637,163800,50,4,100
1638,163900,50,4,100
1639,164000,50,4,100
1640,164100,50,4,100
1641,164200,50,4,100
1642,164300,50,4,100
1643,164400,50,4,100
1644,164500,50,4,100
1645,164600,47,4,100
1646,164700,50,4,100
1647,164800,50,4,100
1648,164900,50,4,100
1649,165000,50,4,100
1650,165100,50,4,100
1651,165200,50,4,100
1652,165300,50,4,100
1653,165400,50,4,100
1654,165500,50,4,100
1655,165600,47,2,100
1656,165700,50,4,100
1657,165800,50,4,100
1658,165900,50,4,100
1659,166000,50,4,100
1660,166100,50,4,100
1661,166200,50,4,100
1662,166300,50,4,100
1663,166400,50,4,100
1664,166500,50,4,100
1665,166600,50,4,100
1666,166700,50,4,100
1667,166800,50,4,100
1668,166900,50,4,100
1669,167000,47,4,100
1670,167100,50,4,100
1671,167200,50,4,100
1672,167300,50,4,100
1673,167400,50,4,100
1674,167500,50,4,100
1675,167600,50,4,100
1676,167700,50,4,100
1677,167800,50,4,100
1678,167900,50,4,100
1679,168000,50,4,100
1680,168100,50,4,100
