,timesteps,reward,hidden_reward,episode_length
889,10585,44,14,6
890,10588,17,17,3
891,10593,45,-15,5
892,10626,17,-13,33
893,10630,16,16,4
894,10633,17,17,3
895,10660,23,-7,27
896,10665,45,15,5
897,10669,16,16,4
898,10674,45,15,5
899,10696,-2,-2,22
900,10699,17,17,3
901,10702,17,17,3
902,10708,44,14,6
903,10712,46,-14,4
904,10715,17,17,3
905,10718,17,17,3
906,10724,-46,-46,6
907,10727,47,17,3
908,10735,42,-48,8
909,10738,17,17,3
910,10741,17,17,3
911,10744,17,17,3
912,10798,-4,-4,54
913,10801,47,17,3
914,10808,43,13,7
915,10817,41,11,9
916,10820,17,17,3
917,10823,17,17,3
918,10828,15,15,5
919,10832,16,16,4
920,10835,47,17,3
921,10840,45,-15,5
922,10843,17,17,3
923,10847,-14,-14,4
924,10850,47,17,3
925,10856,44,14,6
926,10859,47,17,3
927,10862,17,17,3
928,10868,44,-46,6
929,10872,16,16,4
930,10876,46,16,4
931,10882,44,-46,6
932,10885,17,17,3
933,10888,17,17,3
934,10891,17,17,3
935,10895,16,16,4
936,10911,34,4,16
937,10914,47,17,3
938,10921,-17,-17,7
939,10924,17,17,3
940,10927,17,17,3
941,10932,45,15,5
942,10936,46,16,4
943,10939,17,17,3
944,10947,42,12,8
945,10951,-14,-14,4
946,10955,46,-14,4
947,10958,17,17,3
948,10962,46,16,4
949,10965,47,17,3
950,10969,46,16,4
951,10975,44,14,6
952,10980,15,15,5
953,10983,17,17,3
954,10989,44,14,6
955,10992,47,17,3
956,10995,17,17,3
957,10999,46,16,4
958,11006,43,-47,7
959,11009,47,17,3
960,11012,17,17,3
961,11016,46,16,4
962,11019,17,17,3
963,11022,47,17,3
964,11029,43,13,7
965,11034,-15,-15,5
966,11037,47,17,3
967,11040,17,17,3
968,11044,46,16,4
969,11048,46,16,4
970,11051,17,17,3
971,11054,17,17,3
972,11058,46,-14,4
973,11066,42,-18,8
974,11069,17,17,3
975,11114,5,5,45
976,11117,17,17,3
977,11122,45,15,5
978,11162,10,-50,40
979,11168,44,14,6
980,11171,17,17,3
981,11174,17,17,3
982,11178,46,-14,4
983,11183,45,15,5
984,11186,17,17,3
985,11189,17,17,3
986,11193,16,16,4
987,11200,43,-77,7
988,11205,45,15,5
989,11212,43,13,7
990,11215,17,17,3
991,11225,40,-50,10
992,11230,45,15,5
993,11233,17,17,3
994,11237,46,16,4
995,11243,44,-16,6
996,11246,47,17,3
997,11249,17,17,3
998,11252,17,17,3
999,11257,45,15,5
1000,11261,-14,-14,4
1001,11264,17,17,3
1002,11269,-15,-15,5
1003,11275,44,14,6
1004,11279,16,16,4
1005,11282,17,17,3
1006,11285,17,17,3
1007,11289,-14,-14,4
1008,11295,44,14,6
1009,11299,46,16,4
1010,11303,16,16,4
1011,11306,17,17,3
1012,11309,17,17,3
1013,11313,46,16,4
1014,11321,42,-78,8
1015,11325,46,16,4
1016,11328,47,17,3
1017,11331,17,17,3
1018,11334,17,17,3
1019,11337,17,17,3
1020,11340,17,17,3
1021,11343,17,17,3
1022,11350,43,-17,7
1023,11359,41,-79,9
1024,11362,17,17,3
1025,11368,44,-16,6
1026,11371,17,17,3
1027,11375,16,16,4
1028,11379,46,16,4
1029,11382,17,17,3
1030,11386,16,16,4
1031,11393,43,-17,7
1032,11396,17,17,3
1033,11401,45,-15,5
1034,11404,17,17,3
1035,11415,39,9,11
1036,11419,16,16,4
1037,11422,17,17,3
1038,11425,17,17,3
1039,11429,46,16,4
1040,11438,41,-79,9
1041,11442,46,16,4
1042,11446,46,-14,4
1043,11449,17,17,3
1044,11452,17,17,3
1045,11467,35,-25,15
1046,11471,16,16,4
1047,11474,47,17,3
1048,11481,43,13,7
1049,11489,42,12,8
1050,11492,17,17,3
1051,11506,36,-54,14
1052,11525,31,1,19
1053,11528,17,17,3
1054,11531,17,17,3
1055,11534,17,17,3
1056,11540,14,14,6
1057,11548,42,-48,8
1058,11551,17,17,3
1059,11554,47,17,3
1060,11558,46,16,4
1061,11561,17,17,3
1062,11576,35,5,15
1063,11579,47,17,3
1064,11582,17,17,3
1065,11586,16,16,4
1066,11589,17,17,3
1067,11592,17,17,3
1068,11598,44,-46,6
1069,11602,46,-14,4
1070,11605,17,17,3
1071,11609,46,-14,4
1072,11616,43,-17,7
1073,11622,44,-16,6
1074,11627,15,15,5
1075,11636,41,11,9
1076,11641,45,-45,5
1077,11646,45,15,5
1078,11672,24,-36,26
1079,11679,43,13,7
1080,11682,17,17,3
1081,11685,17,17,3
1082,11688,47,17,3
1083,11691,17,17,3
1084,11695,16,16,4
1085,11698,47,17,3
1086,11701,17,17,3
1087,11710,41,-19,9
1088,11713,47,17,3
1089,11718,15,15,5
1090,11723,15,15,5
1091,11726,17,17,3
1092,11729,47,17,3
1093,11733,-14,-14,4
1094,11737,46,16,4
1095,11740,47,17,3
1096,11752,38,-52,12
1097,11758,44,-16,6
1098,11761,47,17,3
1099,11764,17,17,3
1100,11801,-47,-47,37
1101,11805,16,16,4
1102,11808,17,17,3
1103,11812,46,16,4
1104,11817,45,15,5
1105,11820,47,17,3
1106,11823,47,17,3
1107,11826,17,17,3
1108,11830,46,16,4
1109,11833,17,17,3
1110,11836,17,17,3
1111,11841,45,15,5
1112,11844,17,17,3
1113,11847,17,17,3
1114,11871,26,26,24
1115,11874,17,17,3
1116,11879,15,15,5
1117,11882,17,17,3
1118,11901,1,1,19
1119,11906,-45,-45,5
1120,11913,43,-17,7
1121,11916,17,17,3
1122,11919,17,17,3
1123,11956,13,13,37
1124,11959,17,17,3
1125,11962,17,17,3
1126,11972,40,-50,10
1127,11975,47,17,3
1128,11980,45,15,5
1129,11984,16,16,4
1130,11987,47,17,3
1131,11990,17,17,3
1132,11993,17,17,3
1133,11997,16,16,4
1134,12001,46,-14,4
1135,12004,17,17,3
1136,12007,17,17,3
1137,12012,-15,-15,5
1138,12015,17,17,3
1139,12018,47,17,3
1140,12116,-48,-48,98
1141,12120,-14,-14,4
1142,12125,45,-15,5
1143,12128,17,17,3
1144,12131,17,17,3
1145,12138,43,13,7
1146,12141,47,17,3
1147,12145,16,16,4
1148,12150,45,15,5
1149,12155,45,-45,5
1150,12158,17,17,3
1151,12161,47,17,3
1152,12164,47,17,3
1153,12168,16,16,4
1154,12171,47,17,3
1155,12184,37,-53,13
1156,12188,46,16,4
1157,12191,17,17,3
1158,12197,44,14,6
1159,12200,17,17,3
1160,12205,45,15,5
1161,12208,47,17,3
1162,12214,44,-46,6
1163,12225,39,9,11
1164,12228,47,17,3
1165,12232,16,16,4
1166,12238,44,-16,6
1167,12241,17,17,3
1168,12244,47,17,3
1169,12247,47,17,3
1170,12250,17,17,3
1171,12256,44,-46,6
1172,12264,42,-48,8
1173,12268,46,16,4
1174,12271,17,17,3
1175,12277,44,-46,6
1176,12280,17,17,3
1177,12283,17,17,3
1178,12286,17,17,3
1179,12289,17,17,3
1180,12292,17,17,3
1181,12298,44,14,6
1182,12305,43,13,7
1183,12308,47,17,3
