,timesteps,reward,hidden_reward,episode_length
997,4139,47,17,3
998,4142,17,17,3
999,4145,17,17,3
1000,4148,47,17,3
1001,4151,17,17,3
1002,4154,47,17,3
1003,4158,46,-14,4
1004,4161,17,17,3
1005,4164,17,17,3
1006,4167,17,17,3
1007,4170,17,17,3
1008,4173,47,17,3
1009,4176,17,17,3
1010,4179,17,17,3
1011,4182,17,17,3
1012,4185,47,17,3
1013,4188,17,17,3
1014,4191,17,17,3
1015,4194,47,17,3
1016,4197,17,17,3
1017,4200,47,17,3
1018,4203,17,17,3
1019,4208,45,15,5
1020,4211,17,17,3
1021,4214,17,17,3
1022,4217,47,17,3
1023,4220,47,17,3
1024,4223,17,17,3
1025,4226,17,17,3
1026,4230,16,16,4
1027,4233,17,17,3
1028,4236,17,17,3
1029,4239,47,17,3
1030,4242,47,17,3
1031,4245,47,17,3
1032,4248,17,17,3
1033,4251,17,17,3
1034,4254,47,17,3
1035,4257,47,17,3
1036,4260,47,17,3
1037,4263,47,17,3
1038,4266,17,17,3
1039,4269,17,17,3
1040,4272,47,17,3
1041,4275,47,17,3
1042,4280,45,15,5
1043,4283,17,17,3
1044,4286,47,17,3
1045,4291,45,15,5
1046,4294,47,17,3
1047,4297,17,17,3
1048,4300,17,17,3
1049,4303,17,17,3
1050,4306,47,17,3
1051,4309,47,17,3
1052,4312,17,17,3
1053,4315,17,17,3
1054,4318,17,17,3
1055,4321,47,17,3
1056,4324,17,17,3
1057,4327,17,17,3
1058,4330,47,17,3
1059,4333,17,17,3
1060,4336,47,17,3
1061,4339,47,17,3
1062,4342,17,17,3
1063,4345,17,17,3
1064,4348,17,17,3
1065,4351,17,17,3
1066,4354,47,17,3
1067,4357,17,17,3
1068,4360,47,17,3
1069,4363,47,17,3
1070,4366,17,17,3
1071,4369,17,17,3
1072,4372,17,17,3
1073,4375,47,17,3
1074,4378,47,17,3
1075,4381,17,17,3
1076,4384,17,17,3
1077,4387,47,17,3
1078,4390,17,17,3
1079,4393,47,17,3
1080,4396,17,17,3
1081,4399,47,17,3
1082,4402,17,17,3
1083,4405,47,17,3
1084,4408,17,17,3
1085,4411,47,17,3
1086,4415,46,16,4
1087,4418,47,17,3
1088,4422,46,16,4
1089,4425,17,17,3
1090,4428,47,17,3
1091,4431,47,17,3
1092,4434,47,17,3
1093,4437,47,17,3
1094,4440,17,17,3
1095,4443,17,17,3
1096,4446,17,17,3
1097,4449,17,17,3
1098,4452,17,17,3
1099,4456,46,16,4
1100,4459,47,17,3
1101,4462,17,17,3
1102,4465,17,17,3
1103,4468,17,17,3
1104,4471,17,17,3
1105,4474,47,17,3
1106,4477,17,17,3
1107,4480,47,17,3
1108,4483,47,17,3
1109,4486,47,17,3
1110,4492,44,-46,6
1111,4495,47,17,3
1112,4498,17,17,3
1113,4501,17,17,3
1114,4504,17,17,3
1115,4507,17,17,3
1116,4510,17,17,3
1117,4513,17,17,3
1118,4516,47,17,3
1119,4519,17,17,3
1120,4523,46,16,4
1121,4526,17,17,3
1122,4529,17,17,3
1123,4532,47,17,3
